Id_estacio;Nom_Est;Longitud_geo;Latitud_geo;alt_est;ET_mmy;Porc_datos;Celda_XY;Cant_Est;departamento;municipio;AH;ZSZH;vereda;SUBREGION;depto_region;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
26115090;LAS BRISAS - AUT [26115090];-76,14427657;4,775581572;1948;1080;83;(1-5);14;ValledelCauca;Ansermanuevo;Pacifico;RioSipi;ALTO TIGRE;;ValledelCauca - ;1665;1356;1362;1003;1401;1659;1537;1124;1448;1160;1508;1659;1700;1242;1368;1122;1001;1327;1411;1037;1461;1693;1929;1120;1397;887;1620;2128;1080;1223;1244;1078;1476;1530;1324;1266;1735;2108;1320;1082;1293;1472;936;1374;1309;1121;993;1530;1082;26;0;57
26205040;IGUINA HACIENDA [26205040];-75,86666668;6,3666672;778;1365;2;(5-5);18;Antioquia;Anza;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdia;HIGUINA;Occidente;Antioquia - Occidente;1396;1338;1041;600;813;981;609;1115;1392;1034;992;1693;1183;1442;1562;1387;945;1354;1575;1613;0;0;1287;1025;1649;1442;1681;883;1342;1517;1375;1288;1004;1443;1110;1787;639;2502;1848;1485;1803;946;1076;1049;1052;1118;1135;1516;1042;100;340;77
26205060;NOQUE LA [26205060];-75,83333097;6,399997147;486;1447;11;(5-5);18;Antioquia;Anza;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdia;LA NOQUE;Occidente;Antioquia - Occidente;1477;1261;1123;1403;1334;1096;1168;1056;1768;2217;1363;2060;1712;1845;1303;1247;1175;1648;1804;1654;1309;1335;1138;1358;1702;1243;1467;1106;1417;1118;1178;1066;952;1311;1049;1495;1351;1346;1571;1216;1592;1452;1197;1358;1020;1317;1576;1688;1582;1632;1452;30
26210090;ANZA [26210090];-75,85925162;6,30313872;756;1371;98;(5-5);18;Antioquia;Anza;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdia;VENDIAGUAL;Occidente;Antioquia - Occidente;1477;1261;1123;1403;1334;1096;1168;1056;1768;2217;1363;2060;1712;1845;1303;1247;1175;1648;1804;1654;1309;1335;1138;1358;1702;1243;1467;1106;1417;1118;1178;1066;952;1311;1049;1495;1351;1346;1571;1216;1592;1452;1197;1358;1020;1317;1576;1688;1582;1632;1452;52
21240070;ANZOATEGUI [21240070];-75,09000288;4,637503524;1930;1084;86;(1-7);23;Tolima;Anzoategui;MagdalenaCauca;RioTotare(1-7);;;Tolima - ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1512;2671;1011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
12010060;LORENA LA [12010060];-76,68916298;7,863058278;10;1591;81;(8-3);18;Antioquia;Apartado;Caribe;LitoralRioLeon;VEREDA CHURIDO;URABA;Antioquia - Urabá;4162;4231;2882;4438;3603;3409;3118;3564;4069;2736;3139;2920;2268;3295;3475;2826;2972;3304;3293;3377;2971;3338;3298;3714;3586;3046;4585;640;3071;4026;4122;4012;646;0;0;0;832;1039;317;3585;3650;4300;3976;3300;3486;2395;2436;1175;1569;2215;1634;59
12010070;CASCO EL [12010070];-76,64777827;7,88444551;25;1587;83;(8-3);18;Antioquia;Apartado;Caribe;LitoralRioLeon;VEREDA EL SALVADOR;URABA;Antioquia - Urabá;0;0;0;0;0;0;0;0;0;0;4095;463;1146;4212;7208;4191;161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
12010160;SAN JOSE APARTADO [12010160];-76,59999766;7,866669131;38;1582;24;(8-4);15;Antioquia;Apartado;Caribe;LitoralRioLeon;VEREDA SALSIPUEDES;URABA;Antioquia - Urabá;4162;4231;2882;4438;3603;3409;3118;3564;4069;2736;3139;2920;2268;3295;3475;2826;2972;3304;3293;3377;2971;3338;3298;3714;3586;3046;4585;640;3071;4026;4122;4012;646;0;0;0;832;1039;317;3585;3650;4300;3976;3300;3486;2395;2436;1175;1569;2215;1634;34
12015020;UNIBAN [12015020];-76,65133325;7,825917883;33;1584;83;(8-3);18;Antioquia;Apartado;Caribe;LitoralRioLeon;VEREDA ZUNGO CARRETERA;URABA;Antioquia - Urabá;0;0;0;0;0;0;0;0;0;0;4095;463;1146;4212;7208;4191;161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68
12030020;CARMELO EL [12030020];-76,38000435;8,620001092;38;1582;90;(10-4);5;Antioquia;Arboletes;Caribe;LitoralRioSanJuan;EL CARMELO;URABA;Antioquia - Urabá;0;0;0;0;0;0;0;1702;2008;1599;1546;2593;2147;1924;2098;1689;1403;1252;1628;1291;1137;1943;1270;1590;1443;1635;1749;1213;1720;1694;2133;1177;1169;2019;1522;1557;1270;1086;1513;1001;1457;1529;943;811;1179;597;1549;749;154;1035;240;69
12045010;ARBOLETES [12045010];-76,43194048;8,84694323;15;1590;84;(10-4);5;Antioquia;Arboletes;Caribe;LitoralRioCanaleteyotrosArroyosDirectosalCaribe;;URABA;Antioquia - Urabá;0;0;0;0;0;0;0;1702;2008;1599;1546;2593;2147;1924;2098;1689;1403;1252;1628;1291;1137;1943;1270;1590;1443;1635;1749;1213;1720;1694;2133;1177;1169;2019;1522;1557;1270;1086;1513;1001;1457;1529;943;811;1179;597;1549;749;154;1035;240;6
25020970;ARENAL [25020970];-73,94110848;8,459442789;41;1582;86;(9-9);3;Bolivar;Arenal;MagdalenaCauca;DirectosalMagdalena(BrazoMorales);;;Bolivar - ;2100;1386;2016;1511;1713;2253;1417;1511;1771;1639;1489;1974;1363;1435;1319;2480;1724;1182;1592;1203;1439;1322;0;1617;2013;756;1955;1692;1436;1572;1359;1462;1461;1640;1645;2041;1836;1722;1351;1411;1571;1544;1753;1680;1443;1223;2003;1813;1596;1887;1461;3
25021110;DIAMANTE EL [25021110];-74,08332898;8,366664284;690;1389;30;(9-9);3;Bolivar;Arenal;MagdalenaCauca;DirectosalMagdalena(BrazoMorales);MUELA;;Bolivar - ;2100;1386;2016;1511;1713;2253;1417;1511;1771;1639;1489;1974;1363;1435;1319;2480;1724;1182;1592;1203;1439;1322;0;1617;2013;756;1955;1692;1436;1572;1359;1462;1461;1640;1645;2041;1836;1722;1351;1411;1571;1544;1753;1680;1443;1223;2003;1813;1596;1887;1461;81
23055070;ARGELIA [23055070];-75,13999964;5,729997421;1716;1131;52;(3-7);5;Antioquia;Argelia;MagdalenaCauca;RioLaMiel(Samana);;Oriente;Antioquia - Oriente;0;0;0;0;0;0;0;1733;3164;3406;2537;3096;2056;3382;3232;2256;2874;1522;4942;2661;2144;2749;2186;3556;3383;3291;2629;1669;2797;2886;3627;3700;2487;2641;2754;3730;2710;3962;3704;2945;2731;3553;3190;3507;2826;2068;2965;2793;2861;3194;2700;89
54035020;ARGELIA EL RECREO [54035020];-76,11666588;4,73333311;1619;1153;41;(1-5);14;ValledelCauca;Argelia;Pacifico;RioSipi;LAS BRISAS;;ValledelCauca - ;0;0;0;0;0;0;0;0;1603;1415;1186;1491;193;278;737;1288;1453;1402;1647;1525;2739;1410;916;1348;1545;1311;1469;1164;1553;21;1369;1349;1232;1170;1312;1582;1808;2041;1816;366;0;1787;1825;1141;1059;0;0;0;0;0;0;86
26200140;ARMENIA [26200140];-75,77152874;6,15796888;1625;1152;86;(4-5);12;Antioquia;Armenia;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdivia;LA HORCONA;Occidente;Antioquia - Occidente;1454;1223;1163;1154;1142;1182;949;1109;1333;1397;1310;1855;1093;1437;1468;1226;1042;1537;1784;1658;1377;1060;1215;1447;1650;1367;1396;813;1555;2083;1246;1483;1014;1606;521;1749;1338;1527;1590;1634;2041;1807;2408;1441;1349;1184;1285;1500;1135;1169;667;77
21250060;IDEMA-ARMERO [21250060];-74,91666842;4,966664442;370;1481;21;(2-7);24;Tolima;Armero(Guayabal);MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;ARMERO;;Tolima - ;0;0;0;0;207;836;1130;1218;2725;2628;3171;4738;3554;3719;3305;2667;2718;2877;3301;4080;5304;4294;3044;3146;2810;2976;3977;3401;2785;3825;3021;3577;3480;2988;2892;2877;3271;3533;2813;2721;2964;2827;3030;2867;2858;2247;1604;1864;1003;647;0;4
21250150;PUENTE KM 85 EL [21250150];-74,83332931;4,933332876;251;1516;4;(2-7);24;Tolima;Armero(Guayabal);MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;SIN DEFINIR;;Tolima - ;0;0;0;0;152;2279;2767;2478;1957;1731;2107;3038;2578;3490;2564;2077;2129;1112;1171;1838;4177;2411;1649;2433;1947;2400;2682;2424;2854;3229;2910;2845;3463;666;2225;3986;7180;3289;2355;3397;4417;5242;3128;1310;2647;2214;1874;4369;704;2321;2753;54
21250360;PUENTE EL KM 89 [21250360];-74,86666311;4,933330467;264;1513;4;(2-7);24;Tolima;Armero(Guayabal);MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;SIN DEFINIR;;Tolima - ;0;0;0;0;152;2279;2767;2478;1957;1731;2107;3038;2578;3490;2564;2077;2129;1112;1171;1838;4177;2411;1649;2433;1947;2400;2682;2424;2854;3229;2910;2845;3463;666;2225;3986;7180;3289;2355;3397;4417;5242;3128;1310;2647;2214;1874;4369;704;2321;2753;35
21250450;POTOSI HACIENDA [21250450];-74,8824717;5,053028902;292;1504;95;(2-7);24;Tolima;Armero(Guayabal);MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;LA JOYA;;Tolima - ;0;0;0;0;0;0;0;0;0;0;338;1137;617;2164;796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
21250510;ARMERO GJA-C UNIVE [21250510];-74,91666842;4,966664442;370;1481;22;(2-7);24;Tolima;Armero(Guayabal);MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;ARMERO;;Tolima - ;0;582;2452;1716;2238;2744;1798;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40
21255090;ARMERO GRANJA [21255090];-74,89998878;4,99999946;284;1506;66;(2-7);24;Tolima;Armero(Guayabal);MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;ARMERO;;Tolima - ;0;0;3226;2309;5118;5170;2116;4775;4221;3580;5219;5982;3897;4119;4947;3059;4073;4772;4726;2712;3315;1945;3553;4566;3621;3567;4614;2741;2965;5484;3883;3542;3878;3563;3030;3716;4511;4379;5057;4547;4537;5197;4572;4333;3815;4755;4130;4316;2617;4010;0;14
25020480;PAJAROS LOS [25020480];-74,86777779;8,340555865;20;1588;94;(9-7);4;Cordoba;Ayapel;MagdalenaCauca;CaucaSanJorgeLaMojana;CAÑO MUÑOZ;;Cordoba - ;0;0;0;571;1939;2521;1641;1606;2274;1899;1543;2261;1708;1801;1830;350;0;0;0;0;1109;1566;1709;1987;2221;1479;2198;1322;585;242;1431;1849;1233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
25020780;CECILIA [25020780];-75,03416699;8,461390225;20;1588;84;(9-7);4;Cordoba;Ayapel;MagdalenaCauca;CaucaSanJorgeLaMojana;CECILIA;;Cordoba - ;2100;1386;2016;1511;1713;2253;1417;1511;1771;1639;1489;1974;1363;1435;1319;2480;1724;1182;1592;1203;1439;1322;0;1617;2013;756;1955;1692;1436;1572;1359;1462;1461;1640;1645;2041;1836;1722;1351;1411;1571;1544;1753;1680;1443;1223;2003;1813;1596;1887;1461;51
25025030;AYAPEL - AUT [25025030];-75,16455616;8,295062422;33;1584;90;(9-7);4;Cordoba;Ayapel;MagdalenaCauca;CaucaSanJorgeLaMojana;SAN JORGE ABAJO;;Cordoba - ;0;0;0;0;0;0;1308;972;491;1166;715;1609;1100;0;623;1196;1111;1428;321;1059;1240;1226;1245;1262;1670;1382;1630;1047;1455;1397;751;1112;800;1240;1096;1425;1355;1251;1628;1452;1699;1587;1371;1171;1125;1275;1046;1041;1167;943;1504;96
56010030;CUPICA [56010030];-77,49061554;6,706556434;9;1592;43;(6-2);2;Choco;BahiaSolano(Mutis);Pacifico;DirectosDirectosPacificoFronteraPanama;SIN DEFINIR;;Choco - ;0;0;0;0;0;0;0;0;1603;1415;1186;1491;193;278;737;1288;1453;1402;1647;1525;2739;1410;916;1348;1545;1311;1469;1164;1553;21;1369;1349;1232;1170;1312;1582;1808;2041;1816;366;0;1787;1825;1141;1059;0;0;0;0;0;0;14
56015010;PANAMERICANA [56015010];-77,40444814;6,223333313;7;1592;87;(4-2);1;Choco;BahiaSolano(Mutis);Pacifico;DirectosPacificoFronteraPanama;MUTIS;;Choco - ;448;1066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
24040050;SANTA ISABEL [24040050];-73,20278126;6,644444921;1339;1220;92;(5-11);13;Santander;Barichara;MagdalenaCauca;RioSuarez;EL CAUCHO;;Santander - ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2619;4083;3577;2614;3439;3353;3491;2193;613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
23130010;CHUCURI [23130010];-74,03139103;6,87777998;83;1568;99;(6-9);4;Santander;Barrancabermeja;MagdalenaCauca;RioOpon;SAN RAFAEL DEL CHUCURI;;Santander - ;0;0;0;0;0;0;0;0;0;0;0;0;254;2299;2637;2596;2165;2562;3109;2019;2662;2695;1865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87
23155030;AEROPUERTO YARIGUIES [23155030];-73,80861059;7,026390041;123;1556;97;(6-10);5;Santander;Barrancabermeja;MagdalenaCauca;RioOpon;CAMPO 45;;Santander - ;0;0;0;0;0;0;0;0;0;0;0;0;496;2442;1386;2461;2556;2583;3117;2493;2368;3174;1331;2483;1959;2649;4283;2238;3174;2807;3151;2513;2575;3097;2516;3706;2771;3120;3269;2489;2623;3132;2721;2860;218;0;0;0;0;0;0;72
23155040;CENTRO EL [23155040];-73,76508439;6,859557634;105;1561;86;(6-10);5;Santander;Barrancabermeja;MagdalenaCauca;RioOpon;CAMPO 23;;Santander - ;0;0;0;0;0;0;0;0;0;0;0;0;0;757;3363;3096;3383;2575;2658;3044;2906;3134;2706;3778;3183;2905;4717;2961;3167;2841;3810;3180;2854;3149;2785;3880;3462;4368;3731;3352;3142;3596;3615;3510;3126;2628;3443;3608;3111;3294;1325;38
25027630;RIO NUEVO [25027630];-74,2544476;8,809724064;17;1589;87;(10-9);3;Bolivar;BarrancoDeLoba;MagdalenaCauca;DirectosBajoMagdalenaentreElBancoyElPlato;LOS CERRITOS;;Bolivar - ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;258;0;1128;1361;1618;0;2180;1553;1535;1100;1469;1332;1806;1591;1574;1598;1755;2052;1173;1107;1604;1349;1777;1584;1273;1246;1347;1455;1312;1470;928;49
26140090;TAPARCAL [26140090];-75,86277401;5,167058387;1603;1157;96;(2-5);17;Risaralda;BelenDeUmbria;MagdalenaCauca;RioRisaralda;TAPARCAL;;Risaralda - ;34;1275;1226;886;891;0;1182;1105;512;0;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74
27010800;MESETA LA SN PEDRO [27010800];-75,60722239;6,399721648;2548;958;95;(5-6);14;Antioquia;Bello;MagdalenaCauca;RioPorce;LA CHINA;Valle de Aburra;Antioquia - Valle de Aburra;0;0;0;0;0;0;0;0;0;1201;1371;1706;1421;1295;1512;1300;723;1222;1290;1496;1039;914;1237;1211;1473;900;1185;787;1207;1632;834;994;834;1318;924;1812;1144;1501;1480;1495;1516;1158;1690;1084;958;800;909;979;1178;1166;1042;96
27015090;TULIO OSPINA [27015090];-75,55325389;6,319690706;1435;1197;96;(5-6);14;Antioquia;Bello;MagdalenaCauca;RioPorce;;Valle de Aburra;Antioquia - Valle de Aburra;0;0;0;0;0;0;0;0;0;1235;1284;1701;1378;1278;1298;1298;825;1400;1535;1486;1162;1116;1156;1017;1319;1231;991;649;1323;1722;1274;1178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82
26230220;OCULTA LA [26230220];-75,63858186;6,77939108;2679;933;71;(6-6);14;Antioquia;Belmira;MagdalenaCauca;RioPorce;QUEBRADITAS;Norte;Antioquia - Norte;1671;1511;1285;1200;1378;1508;1280;1329;1579;1541;1247;1570;1403;1815;1503;1168;1582;1479;1725;1692;1820;1587;1175;1502;1670;1389;1545;1406;1375;976;1265;1419;1265;1987;1323;1716;1634;1430;1481;1166;2112;1881;1745;1257;1365;1351;1654;1522;1623;1339;1345;52
27010870;BELMIRA [27010870];-75,668333;6,609166191;2503;966;96;(5-6);14;Antioquia;Belmira;MagdalenaCauca;RioPorce;;Norte;Antioquia - Norte;0;0;0;0;0;0;0;0;405;1516;1224;1574;1428;1322;1637;1642;1245;1370;1995;1992;1817;1248;1328;1420;1830;1358;1673;1386;1406;1182;1355;1709;1864;1656;1277;1735;1575;1299;989;1265;1813;1740;1561;1530;1579;1451;1169;1809;1509;1085;1215;74
26190080;BETANIA-VOLGA [26190080];-75,9833336;5,699997253;1824;1107;2;(3-5);11;Antioquia;Betania;MagdalenaCauca;RioSanJuan;TAPARTO;SUROESTE;Antioquia - Suroeste;0;0;0;68;1325;1052;989;1443;1623;1493;1402;1482;1291;1293;1435;1478;925;1557;1354;1597;0;0;1288;1032;1645;1344;1268;870;1355;3;969;1082;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56
26190090;BETANIA-LAS GUACAS [26190090];-75,9755251;5,754997715;1582;1162;98;(3-5);11;Antioquia;Betania;MagdalenaCauca;RioSanJuan;TRAVIESAS;SUROESTE;Antioquia - Suroeste;1454;1223;1163;1154;1142;1182;949;1109;1333;1397;1310;1855;1093;1437;1468;1226;1042;1537;1784;1658;1377;1060;1215;1447;1650;1367;1396;813;1555;2083;1246;1483;1014;1606;521;1749;1338;1527;1590;1634;2041;1807;2408;1441;1349;1184;1285;1500;1135;1169;667;84
26210140;ALTAMIRA [26210140];-75,94549639;6,21853172;1828;1106;88;(4-5);12;Antioquia;Betulia;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdia;LA  ASOMADERA;SUROESTE;Antioquia - Suroeste;1477;1261;1123;1403;1334;1096;1168;1056;1768;2217;1363;2060;1712;1845;1303;1247;1175;1648;1804;1654;1309;1335;1138;1358;1702;1243;1467;1106;1417;1118;1178;1066;952;1311;1049;1495;1351;1346;1571;1216;1592;1452;1197;1358;1020;1317;1576;1688;1582;1632;1452;69
11080010;BELLAVISTA [11080010];-76,88542106;6,559163957;17;1589;99;(5-3);4;Choco;Bojaya(Bellavista);Caribe;DarienDirectosAtratoentreRiosQuitoyBojaya(mi);SIN DEFINIR;;Choco - ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;520;2371;1227;1409;1175;1509;1724;1042;1790;2254;1851;1635;1448;1418;1567;1938;1854;1970;2173;1473;2251;119;0;0;0;0;0;0;0;0;0;79
11085010;LOMA LA [11085010];-76,98333527;6,533332082;49;1579;47;(5-3);4;Choco;Bojaya(Bellavista);Caribe;DarienRioBojaya;SIN DEFINIR;;Choco - ;0;0;0;1164;1625;1721;1270;673;2293;2229;866;821;1021;1381;1771;1308;1591;1131;1716;1537;1323;1252;1313;1640;1343;1586;1639;1121;1891;2218;1945;1591;1433;1742;1529;1805;1904;2064;2357;1542;2862;1584;867;1297;140;0;385;1726;1801;1368;1733;57
11090010;OPOGADO [11090010];-76,97272424;6,812529297;8;1592;84;(6-3);4;Choco;Bojaya(Bellavista);Caribe;DarienRioNapipiRioOpogado;SIN DEFINIR;;Choco - ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;520;2371;1227;1409;1175;1509;1724;1042;1790;2254;1851;1635;1448;1418;1567;1938;1854;1970;2173;1473;2251;119;0;0;0;0;0;0;0;0;0;93
24010640;BOLIVAR [24010640];-73,77083115;5,986112519;2148;1038;87;(4-10);8;Santander;Bolivar;MagdalenaCauca;RioSuarez;;;Santander - ;0;0;1538;1167;1735;1234;1029;1788;2263;1571;1036;1027;2126;1748;2045;1885;1560;2371;2083;2148;3039;2448;1848;1392;899;936;0;0;1048;221;1702;1721;1237;1692;1398;2077;1705;1815;1602;1390;1649;1973;2383;1756;1460;1827;1852;2050;1988;1148;1611;40
26230160;BRICENO [26230160];-75,51166452;7,105273436;1377;1211;97;(6-6);14;Antioquia;Briceño;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdivia;SAN FRANCISCO;Norte;Antioquia - Norte;1267;1273;999;1966;1539;1769;1539;1420;2155;1501;1408;2399;1376;1694;1900;1558;1707;1559;1790;2200;1700;1366;1342;1888;1708;1777;1564;1498;1720;1856;1467;1346;1250;887;1182;1558;1544;1674;1300;1139;1565;1816;53;47;1514;1367;1091;1789;1550;337;1339;46
23190590;FLORESTA LA [23190590];-73,12389302;7,090282123;829;1351;82;(6-11);27;Santander;Bucaramanga;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;;;Santander - ;0;0;1920;1893;1471;1977;1490;2161;1787;1711;1713;3113;1640;1883;2458;1713;1597;2554;2186;2223;1610;1232;2270;2564;1822;1076;2185;1918;2054;1891;1986;2525;1668;2349;2084;1976;1972;2599;2464;2100;3133;2570;2539;1679;2150;2079;2020;2028;2027;1449;1693;72
23190800;HIMAT R-11 [23190800];-73,13333119;7,116667916;927;1325;9;(6-11);27;Santander;Bucaramanga;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;;;Santander - ;0;0;1920;1893;1471;1977;1490;2161;1787;1711;1713;3113;1640;1883;2458;1713;1597;2554;2186;2223;1610;1232;2270;2564;1822;1076;2185;1918;2054;1891;1986;2525;1668;2349;2084;1976;1972;2599;2464;2100;3133;2570;2539;1679;2150;2079;2020;2028;2027;1449;1693;53
23190830;BUCARAMANGA IDEAM [23190830];-73,11833138;7,128336824;1007;1304;47;(6-11);27;Santander;Bucaramanga;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;;;Santander - ;0;0;1531;1237;1245;1641;1444;1099;1500;1636;1246;1714;57;1678;1726;1415;968;1641;966;1185;966;1177;923;1655;1303;562;2267;1162;1338;81;1052;1093;1286;1602;1014;1935;2364;1573;1545;1083;2070;1337;1651;1373;1043;1173;1167;1241;955;974;537;93
23195030;AEROPUERTO GOMEZ NINO [23195030];-73,133336;7,133337119;933;1323;9;(6-11);27;Santander;Bucaramanga;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;;;Santander - ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;793;1920;2072;2458;2316;2037;1655;2224;2328;2254;1829;1787;2445;1977;3183;2343;2573;2339;2529;2254;1880;1842;1874;2179;0;1222;2377;962;0;0;0;0;0;0;0;0;0;33
23195040;UNIVERSIDAD INDUSTRIAL SANTANDER [23195040];-73,12222242;7,144724479;894;1333;62;(6-11);27;Santander;Bucaramanga;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;;;Santander - ;0;0;1920;1893;1471;1977;1490;2161;1787;1711;1713;3113;1640;1883;2458;1713;1597;2554;2186;2223;1610;1232;2270;2564;1822;1076;2185;1918;2054;1891;1986;2525;1668;2349;2084;1976;1972;2599;2464;2100;3133;2570;2539;1679;2150;2079;2020;2028;2027;1449;1693;37
23195050;VIVERO CHIMITA [23195050];-73,15000095;7,116662816;829;1351;3;(6-11);27;Santander;Bucaramanga;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;;;Santander - ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;793;1920;2072;2458;2316;2037;1655;2224;2328;2254;1829;1787;2445;1977;3183;2343;2573;2339;2529;2254;1880;1842;1874;2179;0;1222;2377;962;0;0;0;0;0;0;0;0;0;78
23125100;BUENAVISTA [23125100];-73,94311134;5,514916078;2183;1030;96;(3-9);15;Boyaca;Buenavista;MagdalenaCauca;RioCarare(Minero);;;Boyaca - ;0;0;0;0;0;0;0;0;1461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50
25020520;BUENAVISTA - AUT [25020520];-75,46750378;8,222221799;54;1577;88;(9-6);6;Cordoba;Buenavista;MagdalenaCauca;CaucaSanJorgeLaMojana;COSTA RICA;;Cordoba - ;0;0;0;0;393;2324;55;0;0;0;0;0;0;0;0;0;0;0;0;0;1272;1778;1593;2208;1906;1959;2437;2125;569;149;1074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21
26225040;PIUNTI HACIENDA [26225040];-75,91296789;6,729503031;1615;1154;77;(6-5);8;Antioquia;Buritica;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdia;LOS ARADOS;Occidente;Antioquia - Occidente;1839;0;1732;1508;1610;1399;1123;1578;1732;1352;1422;1300;1420;1491;1468;1684;1905;1570;2053;2143;1831;1403;1358;1565;1686;2092;2013;1505;1723;1718;592;1463;1213;1236;1176;1467;2544;2426;1384;1737;1739;1309;1471;1340;1370;948;1013;1547;1179;1720;2115;8
24040060;REMOLINO [24040060];-73,27611551;6,606111459;657;1398;80;(5-11);13;Santander;Cabrera;MagdalenaCauca;RioSuarez;LAS VUELTAS;;Santander - ;2810;1838;1780;1187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50
26240050;UNION LA HACIENDA [26240050];-75,35000406;7,716665466;96;1564;14;(8-6);10;Antioquia;Caceres;MagdalenaCauca;RioTarazaRioMan;NICARAGUA;Bajo Cauca;Antioquia - Bajo Cauca;1267;1273;999;1966;1539;1769;1539;1420;2155;1501;1408;2399;1376;1694;1900;1558;1707;1559;1790;2200;1700;1366;1342;1888;1708;1777;1564;1498;1720;1856;1467;1346;1250;887;1182;1558;1544;1674;1300;1139;1565;1816;53;47;1514;1367;1091;1789;1550;337;1339;100
26240060;MANIZALES [26240060];-75,41500213;7,836663388;97;1564;99;(8-6);10;Antioquia;Caceres;MagdalenaCauca;CaucaSanJorgeLaMojana;MANIZALES;Bajo Cauca;Antioquia - Bajo Cauca;1671;1511;1285;1200;1378;1508;1280;1329;1579;1541;1247;1570;1403;1815;1503;1168;1582;1479;1725;1692;1820;1587;1175;1502;1670;1389;1545;1406;1375;976;1265;1419;1265;1987;1323;1716;1634;1430;1481;1166;2112;1881;1745;1257;1365;1351;1654;1522;1623;1339;1345;23
